record_id,source_dataset,field,matched_categories,matched_spans
hse_abstracts_2015_2017_ruqaiyaship__220796916,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object|crush_or_entrapment,'killed'|'struck by'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220796767,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object,'killed'|'hit by'
hse_abstracts_2015_2017_ruqaiyaship__220816219,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|electrocution_or_electrical_shock,'death'|'shock'
hse_abstracts_2015_2017_ruqaiyaship__220795827,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'caught in'
hse_abstracts_2015_2017_ruqaiyaship__220796015,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220796148,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220945133,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|engulfment_or_asphyxiation|crush_or_entrapment,'killed'|'engulfed'|'trapped'
hse_abstracts_2015_2017_ruqaiyaship__220795611,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220796486,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|electrocution_or_electrical_shock,'killed'|'electrical shock'
hse_abstracts_2015_2017_ruqaiyaship__220794648,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|electrocution_or_electrical_shock,'killed'|'electrocuted'
hse_abstracts_2015_2017_ruqaiyaship__220794242,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|electrocution_or_electrical_shock,'killed'|'electrocuted'
hse_abstracts_2015_2017_ruqaiyaship__220794366,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'run over'
hse_abstracts_2015_2017_ruqaiyaship__220793384,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220793632,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object,'killed'|'struck by'
hse_abstracts_2015_2017_ruqaiyaship__220792279,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|electrocution_or_electrical_shock,'killed'|'shock'
hse_abstracts_2015_2017_ruqaiyaship__220792394,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|electrocution_or_electrical_shock,'killed'|'electric shock'
hse_abstracts_2015_2017_ruqaiyaship__220792519,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|vehicle_collision,'killed'|'roll over'
hse_abstracts_2015_2017_ruqaiyaship__220792808,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|electrocution_or_electrical_shock,'killed'|'electrocuted'
hse_abstracts_2015_2017_ruqaiyaship__220792576,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|electrocution_or_electrical_shock,'killed'|'electrical shock'
hse_abstracts_2015_2017_ruqaiyaship__220816730,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220816748,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220792717,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'caught between'
hse_abstracts_2015_2017_ruqaiyaship__220792436,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220793772,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|electrocution_or_electrical_shock,'killed'|'electrocuted'
hse_abstracts_2015_2017_ruqaiyaship__220793640,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|engulfment_or_asphyxiation,'killed'|'asphyxiated'
hse_abstracts_2015_2017_ruqaiyaship__220792386,hse_abstracts_2015_2017_ruqaiyaship,barrier,Lockout/Tagout (LOTO)|Confined space entry permit|Fall protection/harness,'locked out'|'entry permit'|'fall protection'
hse_abstracts_2015_2017_ruqaiyaship__220792386,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|fire_or_explosion|engulfment_or_asphyxiation,'killed'|'fire'|'engulfment'
hse_abstracts_2015_2017_ruqaiyaship__220790984,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|chemical_exposure_or_burn|crush_or_entrapment,'killed'|'spill'|'run over'
hse_abstracts_2015_2017_ruqaiyaship__220804314,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'fire'|'spill'
hse_abstracts_2015_2017_ruqaiyaship__220790802,hse_abstracts_2015_2017_ruqaiyaship,barrier,Signage|Risk assessment / JSA,'warning sign'|'job safety analysis'
hse_abstracts_2015_2017_ruqaiyaship__220790810,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220791644,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220790976,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object,'killed'|'struck by'
hse_abstracts_2015_2017_ruqaiyaship__220810618,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'fatal'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220790158,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'run over'
hse_abstracts_2015_2017_ruqaiyaship__220823843,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220789150,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|electrocution_or_electrical_shock,'killed'|'electrical shock'
hse_abstracts_2015_2017_ruqaiyaship__220791289,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object,'killed'|'struck by'
hse_abstracts_2015_2017_ruqaiyaship__220794507,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|fire_or_explosion,'killed'|'ignited'
hse_abstracts_2015_2017_ruqaiyaship__220799852,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|fire_or_explosion,'killed'|'ignited'
hse_abstracts_2015_2017_ruqaiyaship__220800395,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'pinched'
hse_abstracts_2015_2017_ruqaiyaship__220788194,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|electrocution_or_electrical_shock,'killed'|'shock'
hse_abstracts_2015_2017_ruqaiyaship__220794085,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|fire_or_explosion,'killed'|'fire'
hse_abstracts_2015_2017_ruqaiyaship__220788046,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220789135,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fire_or_explosion|struck_by_object|crush_or_entrapment,'fire'|'struck by'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220787543,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object|crush_or_entrapment,'death'|'struck by'|'run over'
hse_abstracts_2015_2017_ruqaiyaship__220787022,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,struck_by_object|crush_or_entrapment,'struck by'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220788343,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|electrocution_or_electrical_shock,'killed'|'electrocution'
hse_abstracts_2015_2017_ruqaiyaship__220786560,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220826283,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'fatal'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220785778,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|fire_or_explosion,'killed'|'fire'
hse_abstracts_2015_2017_ruqaiyaship__220785760,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|electrocution_or_electrical_shock,'killed'|'electrocuted'
hse_abstracts_2015_2017_ruqaiyaship__220797245,hse_abstracts_2015_2017_ruqaiyaship,barrier,Fall protection/harness|Anchor point verification,'harness'|'anchor point'
hse_abstracts_2015_2017_ruqaiyaship__220785117,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object,'killed'|'struck by'
hse_abstracts_2015_2017_ruqaiyaship__220784334,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|fire_or_explosion,'killed'|'fire'
hse_abstracts_2015_2017_ruqaiyaship__220796635,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object,'killed'|'struck by'
hse_abstracts_2015_2017_ruqaiyaship__220783559,hse_abstracts_2015_2017_ruqaiyaship,barrier,Fall protection/harness|Seatbelt use,'lanyard'|'safety belt'
hse_abstracts_2015_2017_ruqaiyaship__220783906,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|electrocution_or_electrical_shock,'killed'|'electrical shock'
hse_abstracts_2015_2017_ruqaiyaship__220784482,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|electrocution_or_electrical_shock,'killed'|'electrocuted'
hse_abstracts_2015_2017_ruqaiyaship__220785075,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|vehicle_collision,'killed'|'rollover'
hse_abstracts_2015_2017_ruqaiyaship__220784920,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'run over'
hse_abstracts_2015_2017_ruqaiyaship__220794408,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220791024,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object,'killed'|'hit by'
hse_abstracts_2015_2017_ruqaiyaship__220784136,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object,'killed'|'struck by'
hse_abstracts_2015_2017_ruqaiyaship__220783229,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object,'killed'|'struck by'
hse_abstracts_2015_2017_ruqaiyaship__220782387,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,struck_by_object|crush_or_entrapment,'struck by'|'run over'
hse_abstracts_2015_2017_ruqaiyaship__220783997,hse_abstracts_2015_2017_ruqaiyaship,barrier,Fall protection/harness|Anchor point verification,'safety harness'|'anchor point'
hse_abstracts_2015_2017_ruqaiyaship__220781264,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|fire_or_explosion,'killed'|'explosion'
hse_abstracts_2015_2017_ruqaiyaship__220783427,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220781140,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220780845,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment|vehicle_collision,'killed'|'crushed'|'vehicle struck'
hse_abstracts_2015_2017_ruqaiyaship__220791131,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|electrocution_or_electrical_shock,'killed'|'electrocuted'
hse_abstracts_2015_2017_ruqaiyaship__220787006,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'trapped'
hse_abstracts_2015_2017_ruqaiyaship__220780258,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220779086,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,crush_or_entrapment|vehicle_collision,'trapped'|'rollover'
hse_abstracts_2015_2017_ruqaiyaship__220795009,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|engulfment_or_asphyxiation,'killed'|'asphyxiation'
hse_abstracts_2015_2017_ruqaiyaship__220800379,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|electrocution_or_electrical_shock,'fatal'|'electric shock'
hse_abstracts_2015_2017_ruqaiyaship__220777940,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'run over'
ihm_stefanini_raw__15,ihm_stefanini_raw,potential_consequence,electrocution_or_electrical_shock|struck_by_object,'shock'|'hit by'
ihm_stefanini_raw__111,ihm_stefanini_raw,potential_consequence,struck_by_object|chemical_exposure_or_burn,'hit by'|'spill'
ihm_stefanini_raw__112,ihm_stefanini_raw,potential_consequence,struck_by_object|chemical_exposure_or_burn,'struck by'|'spill'
niosh_injury_narrative_coding__3250,niosh_injury_narrative_coding,potential_consequence,electrocution_or_electrical_shock|fire_or_explosion,'ELECTROCUTION'|'FIRE'
niosh_injury_narrative_coding__6876,niosh_injury_narrative_coding,potential_consequence,fall_from_height|struck_by_object,'FALLING FROM HEIGHT'|'STRUCK BY'
niosh_injury_narrative_coding__7128,niosh_injury_narrative_coding,potential_consequence,electrocution_or_electrical_shock|fire_or_explosion,'SHOCK'|'FIRE'
niosh_injury_narrative_coding__9350,niosh_injury_narrative_coding,potential_consequence,electrocution_or_electrical_shock|struck_by_object,'ELECTROCUTION'|'STRUCK BY'
niosh_injury_narrative_coding__9686,niosh_injury_narrative_coding,potential_consequence,fire_or_explosion|crush_or_entrapment,'FIRE'|'CRUSH INJURY'
niosh_injury_narrative_coding__11112,niosh_injury_narrative_coding,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
niosh_injury_narrative_coding__11619,niosh_injury_narrative_coding,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'CHEMICAL EXPOSURE'
niosh_injury_narrative_coding__12230,niosh_injury_narrative_coding,potential_consequence,fire_or_explosion|struck_by_object,'FIRE'|'HIT BY'
niosh_injury_narrative_coding__12635,niosh_injury_narrative_coding,potential_consequence,electrocution_or_electrical_shock|struck_by_object,'ELECTRIC SHOCK'|'STRUCK BY'
niosh_injury_narrative_coding__13468,niosh_injury_narrative_coding,potential_consequence,fire_or_explosion|struck_by_object,'FIRE'|'HIT BY'
niosh_injury_narrative_coding__13671,niosh_injury_narrative_coding,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'CHEMICAL BURN'
niosh_injury_narrative_coding__13850,niosh_injury_narrative_coding,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'CHEMICAL EXPOSURE'
niosh_injury_narrative_coding__15700,niosh_injury_narrative_coding,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'CHEMICAL BURN'
niosh_injury_narrative_coding__15906,niosh_injury_narrative_coding,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'CHEMICAL BURN'
niosh_injury_narrative_coding__16052,niosh_injury_narrative_coding,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
niosh_injury_narrative_coding__22252,niosh_injury_narrative_coding,potential_consequence,fire_or_explosion|struck_by_object,'FIRE'|'STRUCK BY'
niosh_injury_narrative_coding__22284,niosh_injury_narrative_coding,potential_consequence,struck_by_object|crush_or_entrapment,'HIT BY'|'RUN OVER'
niosh_injury_narrative_coding__23381,niosh_injury_narrative_coding,potential_consequence,fire_or_explosion|struck_by_object,'FIRE'|'HIT BY'
niosh_injury_narrative_coding__23594,niosh_injury_narrative_coding,potential_consequence,struck_by_object|crush_or_entrapment,'HIT BY'|'CRUSH INJURY'
